item_id:token,title:token,sales_type:token,sales_rank:float,categories:token_seq,price:float,brand:token,interaction_count,pop_score,popularity_label
11053,Remington Ci96z1 Silk Ceramic Elliptical Waving Wand,Beauty,182321.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Curling Irons'",25.32,Remington,0,0.0,-1
11056,Remington Ac9096 Silk Ceramic Ionic AC Professional Hair Dryer,Beauty,287354.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Hair Dryers'",34.89,Remington,0,0.0,-1
11102,gelish sweet morning dew 462 2013,Beauty,207881.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",10.99,Gelish,0,0.0,-1
11103,Lovely Vintage Jewelry Crystal Peacock Hair Clips F- for hair clip Beauty Tools,Beauty,179016.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips'",2.92,Oyang,0,0.0,-1
11104,"Wet Brush Squirt Mini Pocket Detangling Hair Brush,Colors May Vary",Beauty,101620.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Brushes'",6.98,The Wet Brush,0,0.0,-1
11105,"Jimmy Choo Flash Eau de Parfum Spray for Women, 2 Ounce",Beauty,172617.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",36.14,Jimmy Choo,0,0.0,-1
11106,New Essie Spring 2013 Collection Madison Ave-Hue 821 Madison Ave-Hue,Health & Personal Care,203828.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",0.65,Essie,0,0.0,-1
11107,Red Cherry #43 False Eyelashes (Pack of 12 Pairs),Beauty,800506.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Eyelash Tools', 'Fake Eyelashes & Adhesives'",16.77,Red Cherry,0,0.0,-1
11108,NYX Cosmetics Born to Glow Liquid Illuminator Sun Beam,Beauty,796399.0,"'Beauty', 'Makeup', 'Face', 'Foundation'",7.47,NYX,0,0.0,-1
11109,NYX Cosmetics Born to Glow Liquid Illuminator Gleam,Beauty,103456.0,"'Beauty', 'Makeup', 'Face', 'Foundation'",7.47,NYX,0,0.0,-1
11093,"China Glaze Nail Lacquer, Neon and On and On, 0.5 Fluid Ounce",Beauty,102371.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",1.5,China Glaze,0,0.0,-1
11095,"CeraVe SPF 50 Sunscreen Face Lotion, 2 Ounce",Health & Personal Care,202770.0,"'Beauty', 'Skin Care', 'Face', 'Sunscreens & Self Tanners', 'Sunscreens'",9.3,CeraVe,0,0.0,-1
11096,"Avene Cleansing Foam, 5.07 oz",Beauty,978787.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",13.47,Avene,0,0.0,-1
11097,Sigma Spa &reg; Brush Cleaning Glove Aqua,Beauty,124526.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators'",35.0,Sigma Beauty,0,0.0,-1
11098,Witch Hazel Rose Petal Toner with Aloe Vera + FREE Retinol Cream,Beauty,275709.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Creams'",,,0,0.0,-1
11099,Parian Spirit Brush Cleaner 16oz,Beauty,223773.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators'",25.88,Parian Spirit,0,0.0,-1
11100,gelish a mint of spring 467 2013,Beauty,241679.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",12.25,Gelish,0,0.0,-1
11101,gelish a petal for your thoughts 463 2013,Beauty,143238.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",8.99,Gelish,0,0.0,-1
11086,"Adam Levine Eau de Parfum Spray for Women, 3.4 Ounce",Beauty,380975.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",18.0,Adam Levine,0,0.0,-1
11087,"Tarte Lights, Camera, Flashes! Statement Mascara (Full Size, Black)",Health & Personal Care,87930.0,"'Beauty', 'Makeup', 'Eyes', 'Mascara'",26.22,Tarte,0,0.0,-1
11088,Ultrax Labs Hair Maxx DHT Blocking Hair Loss Hair Growth Nutrient Solubilized Keratin Vitamin Supplement,Beauty,84858.0,"'Beauty', 'Hair Care', 'Hair Loss Products', 'Hair Regrowth Treatments'",64.99,Ultrax Laboratories,0,0.0,-1
11089,BeautyBlender Black Make Up Sponge Applicator - Duo,Beauty,912715.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Puffs, Sponges & Wedges'",24.61,BeautyBlender,0,0.0,-1
11090,Beautiful Jewelry Flowers Crystal Hair Clips - for hair clip Beauty Tools,Beauty,16314.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips'",2.55,Oyang,0,0.0,-1
11091,CND Creative Nail Designs Shellac - Cake Pop .25 oz. HOT BRAND NEW COLOR,Beauty,115141.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",15.29,CND Cosmetics,0,0.0,-1
11092,"Phisoderm Anti-Blemish Body Wash, 10-Ounce",Beauty,74828.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Oils'",5.31,pHisoderm,0,0.0,-1
11094,"China Glaze Nail Lacquer, Highlight Of My Summer, 0.5 Fluid Ounce",Beauty,322342.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",1.5,China Glaze,0,0.0,-1
11078,[Magic Collection] 21&quot; Extra Large Elastic Band Satin Sleeping Cap - Black,Beauty,369041.0,"'Beauty', 'Bath & Body', 'Bathing Accessories', 'Shower Caps'",2.29,Magic,0,0.0,-1
11079,X&amp;Y ANGEL New Fashion Ladies' Fluffy Long Wavy Wig Wigs JH009 (DARK BROWN),Health & Personal Care,17245.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Extensions & Wigs', 'Wigs'",12.69,X&amp;Y ANGEL,0,0.0,-1
11080,Goody Simple Styles Spin Pin for Dark Hair 3 Easy Styles 2 Pins (1 box),Beauty,691562.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Hair Pins'",6.75,Goody,0,0.0,-1
11081,Sleek Makeup - Blush By 3 Palette (367- Lace),Beauty,527458.0,"'Beauty', 'Makeup', 'Face', 'Blush'",11.99,Sleek,0,0.0,-1
11082,Wen By Chaz Dean Six Thirteen Ultra Nourishing Cleansing Treatment Lemon Rosemary Vanilla Bean 12 Fl Oz,Health & Personal Care,118625.0,"'Beauty', 'Hair Care', 'Hair & Scalp Treatments'",44.98,,0,0.0,-1
11083,Benefit Cosmetics Fake Up 01 Light 0.12 oz,Beauty,95940.0,"'Beauty', 'Makeup', 'Face', 'Concealers & Neutralizers'",16.23,Benefit Cosmetics,0,0.0,-1
11084,"Acnefree Oil Free Acne Cleanser, 8 Ounce",Beauty,267630.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Oils'",5.47,AcneFree,0,0.0,-1
11085,"Garnier Olia Oil Powered Permanent Haircolor, 7.0 Dark Blonde",Beauty,55433.0,"'Beauty', 'Hair Care', 'Hair Color', 'Chemical Hair Dyes'",4.99,Garnier,0,0.0,-1
11134,OPI The Bond Girls Mini Pack DC M09,Health & Personal Care,663763.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",8.15,OPI,0,0.0,-1
11135,Kleancolor Matte Finish Nail Polish Matte Black,Beauty,3910.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",3.99,Kleancolor,0,0.0,-1
11136,NEW! Style Edit Conceal Spray 2 oz. BLACK/DARK BROWN (Conceal your gray between color services),Beauty,565758.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",7.5,Style Edit,0,0.0,-1
11137,NEW! Style Edit Conceal Spray 2 oz. MEDIUM/LIGHT BROWN (Conceal your gray between color services),Beauty,268135.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Sprays'",12.35,Style Edit,0,0.0,-1
11138,12 Classic Color Elegant Blush Set,Beauty,20523.0,"'Beauty', 'Makeup', 'Face', 'Blush'",2.95,,0,0.0,-1
11139,40pcs U Shape Steel Snap Clips For Feather Hair Extensions Wigs Weft Black Color,Health & Personal Care,169754.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips'",3.12,Yesurprise,0,0.0,-1
11140,AllBeauty 240 pairs Clear Make Up Double-sided Eyelid Adhesive Sticker Tapes with Fork New,Beauty,186231.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Eyelash Tools', 'Fake Eyelashes & Adhesives'",4.78,,0,0.0,-1
11141,niceEshop(TM) Silver Kitty Rhinestone Crystal Fashion Jewelry Set with Pink Bow - Ring+Earrings+Necklace 3 in 1 Set +Free niceEshop Cable Tie,Beauty,602609.0,"'Beauty', 'Makeup'",8.59,,0,0.0,-1
11126,"Dead Sea Mud Mask for Women, Men &amp; Teens - Enriched with Organic Mineral Youth Formula to Balance Oily Skin, Remove Acne, Wrinkles &amp; Exfoliate - Anti Aging Facial Cleanser Heals Oily Skin, Psoriasis, Minimizes Pores, Cleansing &amp; Detoxifying Scrub - 9oz",Beauty,212112.0,"'Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Masks'",25.0,Maple Holistics,0,0.0,-1
11127,Professional Red Wood Kolinsky Acrylic Nail Brush Round Size 16 18 20 22 (20),Health & Personal Care,187639.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Brushes'",21.23,,0,0.0,-1
11128,"NARS Radiant Creamy Concealer, Vanilla",Health & Personal Care,1005993.0,"'Beauty', 'Makeup', 'Face', 'Foundation'",40.25,NARS,0,0.0,-1
11129,Free shipping-Oyang Lovely Vintage Jewelry Crystal Peacock Hair Clips - for hair clip Beauty Tools,Beauty,291434.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips'",2.87,Oyang,0,0.0,-1
11130,Zote Laundry Soap Bar Pink 14.1 Oz (4 Pack),,,"'Beauty', 'Bath & Body', 'Cleansers', 'Soaps'",9.9,Zote,0,0.0,-1
11131,"5 Color Set of Waterproof Length Volume Mascara Doll Eye Style (Black, Blue, Green, Purple, Charcoal)",Beauty,222571.0,"'Beauty', 'Makeup', 'Eyes', 'Mascara'",6.95,,0,0.0,-1
11132,Ezsports 1pc Lady women girls Elegent Lace Elastic Hair head band hoop accessory tie hairbands headbands turban,Beauty,68994.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Headbands'",1.69,Fashionwu,0,0.0,-1
11133,Bioderma Sensibio H2O Micelle Solution 3.5 fl. oz. (100 ml) Crealine,Beauty,202584.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",14.99,Bioderma,0,0.0,-1
11119,Trichloroacetic Acid Solution TCA 50% Chemical Skin Peel (8 ml),Beauty,223408.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",14.99,,0,0.0,-1
11118,Trichloroacetic Acid Solution TCA 30% Chemical Skin Peel (2 Ounce),Beauty,266890.0,"'Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Masks'",44.99,,0,0.0,-1
11120,White Musk - 6ml (.2 oz) Perfume Oil by Al-Rehab (Crown Perfumes),Beauty,405.0,"'Beauty', 'Fragrance', ""Women's"", 'Essential Oils'",0.99,Al-Rehab,0,0.0,-1
11124,"China Glaze Nail Lacquer, Are You Jelly?, 0.5 Fluid Ounce",Health & Personal Care,287027.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",5.25,China Glaze,0,0.0,-1
11122,"China Glaze Nail Lacquer, That's Shore Bright, 0.5 Fluid Ounce",Beauty,313049.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",3.75,China Glaze,0,0.0,-1
11121,"China Glaze Nail Lacquer, Sun Of A Peach, 0.5 Fluid Ounce",Beauty,76591.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",3.5,China Glaze,0,0.0,-1
11123,"China Glaze Nail Lacquer, Too Yacht To Handle, 0.5 Fluid Ounce",Health & Personal Care,278384.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",1.51,China Glaze,0,0.0,-1
11125,Essie Neon Summer SHAKE YOUR $$ MAKER,Beauty,466006.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",3.7,Essie,0,0.0,-1
11110,"Coastal Scents Elite Brush Set, Black",Beauty,474913.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators'",59.95,Coastal Scents,0,0.0,-1
11111,"20% Salicylic Acid Peel with Tea Tree Oil, Lactic Acid and Green Tea Extract - Free Fan Brush - Professional Strength",Health & Personal Care,17809.0,"'Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Acids & Peels', 'Salicylic Acid'",13.99,,0,0.0,-1
11112,Bamboo Charcoal Soap (3-Pack),Health & Personal Care,38805.0,"'Beauty', 'Bath & Body', 'Cleansers', 'Soaps'",8.99,,0,0.0,-1
11115,NYX Cosmetics Butter Lip Gloss Apple Strudel,Beauty,693561.0,"'Beauty', 'Makeup', 'Lips', 'Lip Glosses'",5.19,NYX,0,0.0,-1
11114,NYX Cosmetics Butter Lip Gloss Creme Brulee,Beauty,410231.0,"'Beauty', 'Makeup', 'Lips', 'Lip Glosses'",5.15,NYX,0,0.0,-1
11113,NYX Cosmetics Butter Lip Gloss Eclair,Beauty,67692.0,"'Beauty', 'Makeup', 'Lips', 'Lip Glosses'",5.34,NYX,0,0.0,-1
11116,NYX Cosmetics Wonder Pencil Medium,Beauty,687228.0,"'Beauty', 'Makeup', 'Face', 'Concealers & Neutralizers'",5.19,NYX,0,0.0,-1
11117,100% Pure Honey &amp; Virgin Coconut Restorative Shampoo,Beauty,43929.0,"'Beauty', 'Hair Care', 'Shampoos'",17.99,100% Pure,0,0.0,-1
11166,No Crease Hair Ties - 10 Pack By Kenz Laurenz,Beauty,1045385.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Ponytail Holders'",10.01,Kenz Laurenz,0,0.0,-1
11167,Gelish A MINT OF SPRING Love in Bloom Collection Gel Nail Polish .5 oz Harmony,Beauty,529838.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",12.34,Harmony,0,0.0,-1
11168,Herstyler Trio Argan Oil Hair Treatment Kit,Beauty,231216.0,"'Beauty', 'Hair Care', 'Shampoo & Conditioner Sets'",9.99,HerStyler,0,0.0,-1
11169,Fashionable Kanekalon Long Straight Synthetic Full Head Clip in Hair Extensions Ch011-1B,Beauty,20625.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Extensions & Wigs', 'Hair Extensions'",12.0,,0,0.0,-1
11170,BH Cosmetics Hollywood Palette,Beauty,5536.0,"'Beauty', 'Makeup', 'Makeup Palettes'",8.95,BHCosmetics,0,0.0,-1
11171,Easygoby 15 x Makeup Cosmetic Beauty Brush Pen Guards Sheath Mesh Netting Protector Cover,Beauty,478023.0,"'Beauty', 'Tools & Accessories', 'Bags & Cases', 'Travel Cases & Holders'",6.49,Easygoby,0,0.0,-1
11172,"XIUstyle&amp;#8482 Facial Cleanser Exfoliate Brush Facial Skin Care Tool,pore cleaner",Beauty,110750.0,"'Beauty', 'Skin Care', 'Face'",4.16,XIUstyle,0,0.0,-1
11173,Sheenroad 100 pcs Disposable Eyelash Mascara Applicator Wand Brush,Beauty,364518.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Eyelash Tools', 'Curlers'",3.87,Generic,0,0.0,-1
11158,"Equate Dark Spot Corrector Skin Lightener, 1oz, Compare to Proactiv Solution",Health & Personal Care,1041579.0,"'Beauty', 'Skin Care', 'Face', 'Treatments & Masks'",6.04,Equate,0,0.0,-1
11160,"Nexcare Acne Absorbing Cover, Two Sizes, 36 Count",Beauty,403103.0,"'Beauty', 'Skin Care', 'Face'",7.49,Nexcare,0,0.0,-1
11159,Kleancolor Nail Polish HOLO SET! Lot of 6 Lacquer + Free Earring Gift,Beauty,301378.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",5.95,Kleancolor,0,0.0,-1
11161,No Crease Hair Ties 20 Pack By Kenz Laurenz,Beauty,528721.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Ponytail Holders'",10.01,Kenz Laurenz,0,0.0,-1
11162,"Calvin Klein 2013 Edition Eternity Summer Eau de Toilette Spray for Men, 3.4 Ounce",Beauty,224839.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",28.49,Calvin Klein,0,0.0,-1
11163,GOYESTORE Lovely Vintage Jewelry Crystal Butterfly bowknot Hairpins Hair stick - for hair Beauty Tools,Beauty,15196.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips'",2.8,GOYESTORE,0,0.0,-1
11164,Free shipping-Lovely Vintage Jewelry Crystal Peacock Hair Clips Hairpins G- for hair clip Beauty Tools,Beauty,372419.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips'",2.35,leegoal,0,0.0,-1
11165,Free shipping-Oyang Beautiful Jewelry Blue Flowers Crystal Hair Clips - for hair clip Beauty Tools-Oyang,Beauty,168750.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips'",2.95,Nicky&#39;s Gift,0,0.0,-1
11150,"5ML 6pcs Amazing Travel Perfume Atomizer Refillable Mini Perfume Bottle Spray Blue,Red,Purple,Pink,Silver,Black",Beauty,683072.0,"'Beauty', 'Tools & Accessories', 'Bags & Cases', 'Refillable Containers'",7.59,brandbuy,0,0.0,-1
11151,"350buy 12 styles GLITZY TRANSFER NAIL ART FOIL - Nail tips ,toe,cellphone craft",Beauty,379705.0,"'Beauty', 'Makeup', 'Nails', 'Nail Art'",5.17,Jubujub,0,0.0,-1
11152,4pc Pro Beauty Flawless Makeup Blender Foundation Puff Multi Shape Sponges&#65288;color in radom&#65289;,Beauty,10251.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Puffs, Sponges & Wedges'",3.18,Unknown,0,0.0,-1
11153,Estee Lauder Lilly Pulitzer Makeup Bag Spring 2013,Beauty,61593.0,"'Beauty', 'Tools & Accessories', 'Bags & Cases', 'Tote Bags'",7.97,Estee Lauder,0,0.0,-1
11154,"niceeshop(TM) 500 FULL COVER False Nails ,Random Color+Free niceEshop Cable Tie",Beauty,40857.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'False Nails'",5.98,niceEshop,0,0.0,-1
11155,niceEshop(TM) Women's Vintage Crystal Peacock Hair Clip Head Wear-Blue +Free niceEshop Cable Tie,Beauty,533341.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips'",4.98,niceEshop,0,0.0,-1
11156,32&quot; 80cm Long Hair Heat Resistant Spiral Curly Cosplay Wig (Red Dark),Beauty,299465.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Extensions & Wigs', 'Wigs'",15.68,Generic,0,0.0,-1
11157,Softsheen Carson Dark and Lovely Au Naturale Shampoo,Clothing,11447.0,"'Beauty', 'Hair Care', 'Shampoos'",6.99,SoftSheen Carson,0,0.0,-1
11142,"Rihanna Reb'l Fleur Body Mist for Women, 8 Ounce",Beauty,225953.0,"'Beauty', 'Fragrance', ""Women's"", 'Body Sprays'",12.0,Rihanna,0,0.0,-1
11143,WAWO CLEAR Acrylic False Artificial Tips Nail Art 500 pcs Stiletto,Beauty,163572.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'False Nails'",4.51,SAB nails,0,0.0,-1
11144,Raw Cocoa Butter 100% Pure 16 oz. (PACKAGED IN HDPE FOOD GRADE JAR WITH A SCREW CAP TO ENSURE FRESHNESS),Beauty,166806.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Body Butter'",14.49,,0,0.0,-1
11145,"elf Makeup Mist and Set, Clear, 2.02 Ounce and Stipple Brush",,,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators'",10.59,Omagazee,0,0.0,-1
11146,MIU COLOR&reg; 100ml Color Changing Aroma Diffuser Ultrasonic Humidifier (100),Beauty,365766.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Diffusers'",29.99,,0,0.0,-1
11147,Kleancolor Nail Polish CHUNKY HOLO + NABI Matte White Lot of 10 Lacquer + Free Earring Gift !,Beauty,82744.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",14.35,Omagazee,0,0.0,-1
11148,"OPI: T35 Matte Top Coat, 0.5 oz OOS !!",Beauty,413811.0,"'Beauty', 'Makeup', 'Nails', 'Top & Base Coats'",6.49,OPI,0,0.0,-1
11149,"The Balm In Stain Blush, Houndstooth Mauve, .3 Ounce",Beauty,133846.0,"'Beauty', 'Makeup', 'Face', 'Bronzers & Highlighters'",13.06,theBalm,0,0.0,-1
11198,"MelanSol 100% Natural Baby Sunscreen SPF 30, 3.4 Ounce",Beauty,204056.0,"'Beauty', 'Skin Care', 'Sun', 'Skin Protection'",29.99,MelanSol&reg;,0,0.0,-1
11199,Mogador Certified Organic 100% Pure Argan Oil 4 fl. oz (120 mL),Beauty,37525.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Oils'",38.95,,0,0.0,-1
11200,Body Scrub - One of the Best Skin Exfoliation Products - Spa Quality Body Exfoliating Gloves (2 Pairs Per Pack) Provides Great Body Polish - This Exfoliator Will Get Rid of All Dead Skin Cells - Scrubber Can Be Used By Men and Women,Beauty,120538.0,"'Beauty', 'Bath & Body', 'Bathing Accessories', 'Bath Mitts & Cloths'",6.99,SmitCo LLC,0,0.0,-1
11201,"MelanSol 100% Natural Sunscreen SPF 30, 3.4 Ounce",Beauty,859225.0,"'Beauty', 'Skin Care', 'Sun', 'Skin Protection'",29.99,,0,0.0,-1
11202,"MelanSol 100% Natural Sunburn Relief Gel, 3.4 Ounce",Beauty,829098.0,"'Beauty', 'Skin Care', 'Sun', 'After Sun'",29.99,MelanSol&reg;,0,0.0,-1
11203,Clinique Spring 2013 Ladybug Cosmetic Bag,Beauty,1006475.0,"'Beauty', 'Tools & Accessories', 'Bags & Cases', 'Cosmetic Bags'",2.0,Clinique,0,0.0,-1
11204,Daiso Japan Natural Pack Charcoal Peel Off Mask 80g : 1 Tube,Beauty,804836.0,"'Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Masks'",5.79,Daiso,0,0.0,-1
11205,Andis Gold Ceramic Waver Iron,Beauty,213373.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Curling Irons'",27.71,Andis,0,0.0,-1
11190,It Cosmetics Tightline Full Lash Length Black Primer NEW in BOX,Toys & Games,861659.0,"'Beauty', 'Makeup', 'Eyes', 'Mascara'",16.44,It Cosmetics,0,0.0,-1
11192,Essie Summer 2013 Collection (Naughty Nautical),Beauty,488688.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",5.75,Essie,0,0.0,-1
11191,essie Summer 2013 Nail Polish Collection (Rock The Boat),Jewelry,179341.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",5.5,Essie,0,0.0,-1
11193,"Image Prevention + Daily Matte Moisturizer Oil Free SPF 32,3.2oz",Beauty,160082.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers'",21.14,Image Skin Care,0,0.0,-1
11194,Freeman Facial Charcoal &amp; Black Sugar Polish Mask 6 oz.,Clothing,33939.0,"'Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Masks'",7.99,Freeman,0,0.0,-1
11195,"elf Studio Mineral Infused Face Primer With Makeup Mist and Set, Clear, 2.02 Ounce and Stipple Brush",Beauty,48902.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators'",20.9,e.l.f. Cosmetics &amp; NY Mo Deals Kits,0,0.0,-1
11196,Benjabelle Mini Brush Tree (Pink),Health & Personal Care,497561.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators'",24.95,,0,0.0,-1
11197,"Highwinwin New 35 Microneedles Derma Stamp Titanium for Acne Scar,Cellulite;Stretch Marks Cellulite Treatment, Stretch Mark Removal, Anti Aging, Repair Acne Scarring, Wrinkle Reduction, Hair Loss Treatments,Skincare Products",Beauty,477471.0,"'Beauty', 'Hair Care', 'Hair Loss Products', 'Hair Regrowth Treatments'",14.66,,0,0.0,-1
11182,"Revlon RVST2091BLKD Nano Diamond Straightener, 1 Inch",Beauty,608439.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Flattening Irons'",21.2,Revlon,0,0.0,-1
11183,2 NYX Makeup Setting Spray &quot;MSS 01+02&quot; Matte/Dewy Finish (Long Lasting),Beauty,336838.0,"'Beauty', 'Makeup', 'Face', 'Foundation'",13.53,NYX,0,0.0,-1
11184,"Nivea Body Touch of Frangipani Hydrating Shower Gel, 16.9 Ounce",Beauty,120307.0,"'Beauty', 'Bath & Body', 'Cleansers', 'Body Washes'",9.15,Nivea,0,0.0,-1
11185,Ribbon Hair Ties - Neutral Tones 10 Pack By Kenz Laurenz,Beauty,166812.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Ponytail Holders'",5.95,,0,0.0,-1
11186,Sigma Resort Palette - Limited Edition,Beauty,771187.0,"'Beauty', 'Makeup', 'Makeup Palettes'",,,0,0.0,-1
11187,PUEEN Premium Quality 18 Piece Makeup Brush Set in Cream Leather Case - Synthetic Hair,Beauty,185420.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators'",27.99,PUEEN,0,0.0,-1
11188,Premium 4 Piece Synthetic Kabuki Makeup Brush Set From Royal Care Cosmetics,Beauty,614980.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators'",15.85,,0,0.0,-1
11189,Dr. T's Supergoop! SPF 35 Daily Correct CC Cream-Medium/Dark,Beauty,756270.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers'",30.62,Dr. T&#39;s Supergoop!,0,0.0,-1
11174,8 Color 23&quot; Straight Full Head Clip in Hair Extensions Wwii101 (Blonde 613),Beauty,619530.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Extensions & Wigs', 'Hair Extensions'",8.09,Wwii101,0,0.0,-1
11175,China Glaze Matte Magic Flat Finish Top Coat .325 oz.,Beauty,91412.0,"'Beauty', 'Makeup', 'Nails', 'Top & Base Coats'",3.88,China Glaze,0,0.0,-1
11176,"GHD Candy Collection Professional Styler, Classic Lemon, Yellow, 1 Inch",Beauty,42115.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Flattening Irons'",199.0,ghd PROFESSIONAL,0,0.0,-1
11177,"Nail Art 3d 150 Mix Cone Spike Studs Flat Back(50 Silver+50 Gold+50 Gunmetal) 4mm*5mm for Nails, Cell Phones",Beauty,557124.0,"'Beauty', 'Makeup', 'Nails', 'Nail Art'",1.97,3d nail art,0,0.0,-1
11178,10 Pairs Black Long Thick Reusable False Eyelashes Fake Eye Lash for Makeup Cosmetic,Beauty,51973.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Eyelash Tools', 'Fake Eyelashes & Adhesives'",2.39,Nails gaga,0,0.0,-1
